site_number,site,buff_dist,harvest,harvest_2000,harvest_pre2000,pipeline,roads,seismic_lines,veg_edges,wells,lc_agriculture,lc_broadleaf,lc_coniferous,lc_developed,lc_grassland,lc_mixed,lc_shrub
105,LUBF_105,3250,0.26705801,0.057456772618356196,0.20960123772989442,9.14006e-4,0.0021102490000000002,0.005997295,0.003110501,0.0016032,0,0.7382856689999999,0.16110382899999998,0.017109088999999997,0.0041037240000000004,0.016409264,0.06298842499999999
107,LUS_107,3250,0.26726737300000003,0.2672673730569061,0,0,0.0013893789999999998,0.00520998,0.0016958149999999998,0,0,0.7007921229999999,0.081677302,0.010441693999999998,0.0015821020000000002,0.008412277999999999,0.19331113600000002
110,LUC_110,3250,0.073109186,0.07310918604905621,0,7.215320000000001e-4,0.0024657030000000005,0.0057756479999999995,0,0.001825981,0,0.5568625859999999,0.321390618,0,0,0.12174679500000002,0
117,LUC_117,3250,0.12819170600000002,0.009026153335544525,0,0.002021419,0.007925987999999998,0.0041908579999999996,0.012437216000000001,0.001152548,0.212171138,0.47177190500000005,0.11958715599999999,0.04184936400000001,0.026928498000000006,0.034360207000000004,0.09333173
118,LUS_118,3250,0.288129734,0.18355825530579056,0.05440496298350575,0.005315333999999999,0.006155125000000001,0.00646601,0.010387697999999999,0.001496564,0.013305592000000002,0.616587412,0.11602547800000002,0.0383973,0.015887622999999997,0.028242474,0.171554122
119,LUAG_119,3250,0.07439465000000002,0,0,0.0013635529999999998,0.006943011999999999,0.005651638999999999,0.013626794,0.001536717,0.231126131,0.45349766,0.07641270900000001,0.05263163200000001,0.035456048,0.059243881000000005,0.091631938
120,LUS_120,3250,0.061192002,0,0,0.0016886489999999997,0.005508982,0.0074718119999999996,0.012469734,0.0019574699999999998,0.107360514,0.590359136,0.108481768,0.04931202000000001,0.013678792,0.06327228400000001,0.067535485
121,LUBF_121,3250,0.05754302700000001,0,0,0.003872633,0.006644227,0.007292171,0.013249656999999998,0.0028623950000000002,0.09048171299999999,0.654768278,0.082475908,0.05633665700000001,0.022344114,0.036742532999999994,0.05232889700000001
124,LUAG_124,3250,0.08839804999999999,0,0,0,0.00814117,9.24773e-4,0.010169052999999999,7.68329e-4,0.341670585,0.3730285850000001,0,0.051162254000000004,0.112174219,0,0.05332649700000001
125,LUW_125,3250,0.050278015,0,0,0,0.004807681999999999,0.0027296269999999997,0.0077507439999999995,3.84167e-4,0.224329736,0.497752657,0.019143515,0.038440748999999996,0.029036679999999995,0.020798831,0.07547154800000001
130,LUBF_130,3250,0.004406525,0,0,0,9.937180000000002e-4,6.038759999999999e-4,0.0011126929999999999,0,0.06012906700000001,0.17581421100000003,0,0.006838309,0.07756604300000003,0,0.039292425
131,LUS_131,3250,2.98296e-4,0,0,0,1.2496099999999998e-4,2.33521e-4,1.25361e-4,0,0.008399669,0.092204415,0,8.40424e-4,0.056152255000000005,0,0.013408063999999999
132,LUBF_132,3250,0.09022263100000001,0,0,0,0.006726235999999999,0.0014754979999999998,0.011707710999999999,8.00196e-4,0.287589444,0.435790555,0.005162175000000001,0.060798565,0.048567378,0.011638088999999999,0.06622057900000002
136,LUS_136,3250,0.009530597,0,0,0,0.001459833,5.80573e-4,0.001657362,8.18766e-4,0.07214300100000001,0.07376547800000002,0,0.0086879,0.11301524700000001,0,0.07149068400000001
137,LUAG_137,3250,0.049337617000000014,0,0,5.278220000000001e-4,0.010686029,0.0018332099999999998,0.018110808,0.0011415760000000003,0.30373000199999994,0.39993058900000006,0.0034742320000000003,0.097489648,0.055116996,0.0018976429999999999,0.044956778999999995
140,LUBF_140,3250,0,0,0,3.77118e-4,0.007908425,3.3212899999999996e-4,0.007991080999999999,0,0.28203904199999996,0.08834858899999998,0,0.04581367200000001,0.011297422,0,0.034391870000000005
141,LUC_141,3250,0.160733979,0.0737217853187886,0.08701219396103471,0.009467067999999997,0.013262199,0.003819541,0.021706737,0.0018827610000000002,0.01060473,0.45068940700000004,0.24849283700000005,0.08904207,0.04686074,0.046755516,0.053760335
1,LUD_1,3500,0.325792612,0.18812449449447521,0.1376681173311743,0.015724588999999997,0.009310524,0.007063866,0.015797759999999997,0.018400692,0,0.0846884,0.4384760350000001,0.08865250899999999,0.020574494000000006,8.981639999999999e-4,0.366710401
2,LUC_2,3500,0.43593037800000006,0.2795183269793636,0.15641205103669387,0.036755236999999996,0.018023708000000003,0.0039884000000000005,0.030866578,0.036209725,0,0.04981285100000001,0.447567457,0.152753769,0.07102266800000001,8.981639999999999e-4,0.27794509300000003
4,LUC_4,3500,0.2703267170000001,0.22192698208544967,0.048399734421778036,0.026651678000000005,0.01512335,0.008448037999999998,0.026207846,0.030592295000000002,0,0.07820401300000002,0.6234645269999999,0.12515597099999998,0.05021814300000001,0.0034694450000000003,0.11948790099999998
6,LUS_6,3500,0.44459504099999997,0.228405522443095,0.21618951824895768,0.024198465000000002,0.014248919,0.0038961939999999995,0.025573600000000002,0.023438156999999998,0,0.14749004900000004,0.36369794399999994,0.1337005,0.060094747999999996,0.007830986,0.277143323
10,LUS_10,3500,0.587137874,0.21109246739558385,0.3760454066935835,0.0022594819999999997,0.006823881,8.236550000000001e-4,0.010739762,0.008768245,0,0.173685163,0.376290461,0.06062497599999999,0.003941874999999999,0.009471772999999998,0.37598575
12,LUBF_12,3500,0.400437333,0.13523529056128053,0.26520204270525416,0.018621970000000005,0.013563015999999997,0.0016835429999999998,0.034459494,0.013544506,0,0.27359558100000003,0.24980029600000003,0.10878428800000002,0.066448762,0.037341259,0.24031985900000002
13,LUC_13,3500,0.4963287800000001,0.18672515474856483,0.30960362477722486,0.014275076000000001,0.010963722999999998,0.0022754909999999997,0.020235541,0.013362823,0,0.19071239400000004,0.41397184300000006,0.093260881,0.066332555,0.020827178999999998,0.20037471799999998
17,LUC_17,3500,0.48167127500000007,0.2630807553936445,0.21859051983445274,0.007919388,0.008283887,0.0029764139999999997,0.014691603999999999,0.013468356999999999,0,0.146101096,0.520117957,0.06518517300000001,0.05250475,0.005031648,0.16875123200000003
18,LUC_18,3500,0.5152986380000001,0.24953146721529873,0.2657671709030298,0.002884535,0.004640572,0.002157567,0.008332957,0.012307535,0,0.040985618,0.41114208100000005,0.009296927,0.010896288,0.011306954,0.5136854120000002
21,LUC_21,3500,0.520903904,0.23033418723451873,0.29056971632128953,0.007391821999999999,0.006493369,0.001010321,0.010448492999999998,0.011091353000000002,0,0.10326963500000001,0.37093121599999995,0.059152217000000014,0.008162464999999999,0.013591665000000001,0.44489280300000006
23,LUC_23,3500,0.46796514300000003,0.4679651426833596,0,0.015874559,0.013533787999999998,0.00208323,0.024366465000000004,0.020317741,0,0.026240761999999997,0.6582679249999999,0.10477330600000001,0.059449277,5.6932e-4,0.15069288800000002
24,LUC_24,3500,0.441439517,0.21477105877548253,0.22666845785630318,0.011296626,0.010215377999999999,0.0017423000000000002,0.017973890000000003,0.02154385,0,0.15788820500000003,0.345845912,0.068057707,0.022035008,0.023497613,0.382618638
26,LUC_26,3500,0.35998768800000003,0.17317324707408374,0.18681444078597081,0.012889693,0.010824183000000001,0.002849786,0.019235247999999996,0.022439973999999998,0,0.185347515,0.399565388,0.07733965100000001,0.028595476000000005,0.032559554000000004,0.2753781630000001
30,LUBF_30,3500,0.109443681,0.10459523448623138,0.004848446217833942,0.011269337999999999,0.009314623000000001,0.0038321269999999994,0.013853747,0.014867838000000001,0,0.45023539799999995,0.27223182199999996,0.07182423400000001,0.017816345,0.10318803,0.08470417100000002
31,LUC_31,3500,0.36085090400000003,0.1622882858032794,0.19856261777715456,0.007511928999999999,0.008974842,0.0027897550000000005,0.021889998,0.011721725,0,0.251590949,0.235723579,0.053190414000000005,0.037759949,0.10006371200000001,0.270285849
35,LUBF_35,3500,0.103168494,0.0916522689555921,0.011516225374177073,0.016569187,0.009479243,0.003978855999999999,0.013988483,0.017212488999999997,0,0.5691767839999999,0.16329606200000002,0.07300402400000001,0.040247987,0.08895495099999999,0.065320194
37,LUC_37,3500,0.4767625790000001,0.3479497116980073,0.1288128676529947,0.006849043000000001,0.009645210999999999,0.001746212,0.015329464999999999,0.015074177,0,0.077159211,0.7326396470000001,0.070039448,0.094041126,0,0.026120567
38,LUC_38,3500,0.2778518810000001,0.13545544419905028,0.14239643706060623,0.020732994,0.012668464999999999,0.005355863999999998,0.026382476000000005,0.01856104,0,0.19079858700000002,0.4725029910000001,0.09107743799999998,0.07120515400000002,0.054134536000000004,0.119864051
39,LUS_39,3500,0.22786423600000003,0.1223484085539266,0.10551582738954562,0.011783836999999998,0.009543883000000001,0.003950961999999999,0.022483062999999998,0.016714019,0,0.28919047200000003,0.2904568670000001,0.05709681700000001,0.044557574999999995,0.11004141299999999,0.15317139600000002
42,LUC_42,3500,0.30414498300000004,0.1752614017851669,0.12888358092862678,0.008123169999999997,0.008027675,0.003932101,0.013274969000000003,0.013392613,0,0.190170396,0.6084388999999999,0.06233135900000001,0.08755475500000001,6.88112e-4,0.020285607
44,LUBF_44,3500,0.234105695,0.15507809134192796,0.07902760333666072,0.019381627000000002,0.00797115,0.0032773130000000004,0.01690012,0.017656941,0,0.32104647900000005,0.312651273,0.056541489,0.05045878,0.072178692,0.136880731
45,LUC_45,3500,0.23029142100000002,0.12405160638808158,0.10623981461543329,0.020130409,0.013323927,0.004400555,0.031809836,0.020683897,0,0.19893584700000003,0.37075743899999997,0.09576306000000001,0.06914651899999999,0.08183578200000001,0.13179251
46,LUBF_46,3500,0.16141941500000004,0.1509121900464174,0.010507224982415419,0.025792369,0.013846741,0.002637941,0.020610347,0.023933877,0,0.43107675200000006,0.26884989900000006,0.09907975299999999,0.066299329,0.036102962,0.09766490200000001
51,LUC_51,3500,0.281253368,0.17447544636875004,0.10677792136086729,0.011182385,0.008236532,0.004532855,0.022427376000000002,0.009051849,0,0.21497685400000002,0.483273553,0.068006392,0.05051833000000001,0.08679669700000002,0.085514659
55,LUBF_55,3500,0.29587102600000004,0.233969023989079,0.06190200208339757,0.026517805000000002,0.011915223,0.003763862,0.022428426,0.020191591,0,0.16793301200000002,0.3773288130000001,0.094333726,0.09182839199999998,0.06903251899999999,0.17794231000000005
56,LUS_56,3500,0.2820284270000001,0.19773357362778857,0.08429485344739857,0.013418995,0.008842774,0.003818866,0.023936161999999997,0.011642860999999997,0,0.20703087,0.350069519,0.06852148000000001,0.04731774800000001,0.076899813,0.192021901
58,LUBF_58,3500,0.15318510300000002,0.15318510252914191,0,0.012578212000000002,0.010325014,0.003184309,0.017169764,0.014701583,0,0.3341433509999999,0.43384311200000003,0.07334027400000001,0.05259018700000001,0.037501021,0.068582055
60,LUC_60,3500,0.046380015,0.03480856529908942,0.01157144993232119,0.030463838,0.013223703,0.0038480780000000004,0.024643779,0.019262847,0,0.40336295800000005,0.24833938600000005,0.109443063,0.14037260399999998,0.033811836000000005,0.040475017
62,LUBF_62,3500,0.2949289580000001,0.2264188989163082,0.068510059059558,0.01361058,0.0063300000000000006,0.004276431999999999,0.013646200000000002,0.012406089,0,0.30214040799999997,0.29536329200000006,0.07665673900000002,0.042839728000000014,0.07680487200000001,0.169374425
63,LUBF_63,3500,0.15603550800000002,0.10657394163144138,0.04946156593508797,0.028575227,0.011171994999999999,0.004087381000000001,0.021747604999999996,0.015783434,0,0.370313106,0.25821689800000003,0.095863048,0.13199665500000002,0.033969962,0.09377672800000002
67,LUBF_67,3500,0.31360900799999997,0.21118126598965753,0.10242774225397895,0.018398241000000003,0.010825539,0.0034168680000000004,0.018358785000000006,0.015628898999999998,0,0.36479603399999994,0.322657272,0.07672537600000003,0.07764763200000001,0.021466889,0.13670679700000002
70,LUS_70,3500,0.29078212500000006,0.21257382931426472,0.07820829533433232,0,0,0.007030656999999999,0.001408342,0,0,0.001089086,0.135886261,0.008415762999999998,0.101618197,0.0011763569999999998,0.751814336
74,LUG_74,3500,0.2686289690000001,0.23911640158467962,0.029512567608389197,0.002958007,0,0.007136392,0.001261195,0,0,0.016635702999999998,0.14056399600000002,0.003960468,0.14285227,0.011361965999999998,0.6846255960000001
75,LUBF_75,3500,0.187036925,0.09753732651769997,0.0894995988032796,0,0.005564739,0.0059160359999999995,0.009495351999999999,6.035409999999999e-4,0,0.84101832,0.022172270999999997,0.019153800999999998,0,0.103877004,0.00646697
77,LUC_77,3500,0.16590773200000003,0.1096310660758514,0.05627666575135854,0.011968055999999998,0.0072863929999999995,0.004533653,0.014347213000000001,0.016246935,0,0.097031069,0.6852237069999999,0.069363778,0.019615237,0.020138122999999997,0.083713352
81,LUBF_81,3500,0.18396108700000002,0.09173359763892981,0.0922274889104491,0.004411301,0.0044984099999999996,0.004255096999999999,0.011370393999999999,0.008877412000000001,0,0.246663527,0.5726907930000001,0.042808515000000005,0.006060585,0.040560541,0.09081829699999998
83,LUBF_83,3500,0.21204110800000003,0.15554163105883015,0.05649947655615079,0,0.004064173,0.005176923,0.013891124,9.46701e-4,0,0.7551764160000001,0.022203488999999996,0.029788304,0.002651629,0.09939704099999999,0.075813483
88,LUBF_88,3500,0.276235876,0.2762091970867058,2.6679323105703207e-5,0,0.003225666,0.009522719999999998,0.004056064999999999,0.002035546,0,0.6091161479999998,0.08652138200000001,0.03323643,0.002651629,0.12163465700000002,0.14683975400000002
94,LUS_94,3500,0.345176674,0.3102519790995295,0.03492469510211491,0,0.0051360550000000005,0.0028423909999999997,0.018716101,9.93768e-4,0,0.7248874609999999,0,0.042951134,0.009032433999999999,0.024028234000000002,0.15819810400000003
95,LUS_95,3500,0.5071625819999999,0.5071625816296819,0,0,0.001947361,0.004891576999999999,0.003122341,3.43162e-4,0,0.5755629039999999,0.019248171999999997,0.027548002,0.0027470500000000004,0.03546946599999999,0.339424406
99,LUBF_99,3500,0.08465730200000002,0.06464091131234326,0.01980133557895519,0.005479373,7.33164e-4,0.009711818999999998,0.0021904089999999995,0.004777251,0,0.7177369429999999,0.167177896,0.015827547999999997,0.020113772,0.020899890999999997,0.058243951
100,LUUK_100,3500,0.187740127,0.029835269856659994,0.11652838121916467,0,0.0026452280000000003,0.007628084,0.0028830030000000003,0.0017606040000000002,0.0015611779999999999,0.954996545,0.008951493999999997,0.017351640000000005,0,0.002179903,0.014827679
104,LUBF_104,3500,0.304106449,0.03499235705780644,0.23785077721543318,0.003318342,0.0016326499999999996,0.005287749,0.003307735,0.002672667,0,0.874596523,0.039432835,0.021100971000000003,0.011080779999999998,0.008053647999999998,0.045735242999999995
105,LUBF_105,3500,0.275219055,0.05728378297506564,0.21793527158128634,8.88606e-4,0.0018905289999999997,0.005749356000000001,0.002831626,0.001382351,0,0.731838441,0.17076833100000005,0.016477161,0.004076201,0.019255888,0.057583978
107,LUS_107,3500,0.25270825799999996,0.2527082582407441,0,0,0.0013123579999999998,0.005564338999999999,0.0015774720000000001,0,0,0.6972429909999999,0.09610317900000001,0.010000866,0.001364159,0.010969972,0.180040734
110,LUC_110,3500,0.066461513,0.06646151312284097,0,9.258280000000001e-4,0.0026974350000000006,0.005451953999999999,2.36411e-4,0.002825065,0,0.5582683989999999,0.33054605299999995,4.82649e-4,0,0.1107029,0
117,LUC_117,3500,0.13387748800000002,0.013874756486048979,0,0.0017429590000000003,0.008398113,0.003996029999999999,0.012463446999999997,9.93779e-4,0.21304612900000003,0.48656819000000007,0.10693055200000001,0.044050204999999995,0.027836417,0.030003870999999998,0.091564636
118,LUS_118,3500,0.28949991700000005,0.18991894631460238,0.054490459299052475,0.005102373,0.006121417999999999,0.006271629999999999,0.010545298,0.001775598,0.012787532,0.596229639,0.13501425000000003,0.038568299,0.019726811999999996,0.031991815,0.165200505
119,LUAG_119,3500,0.064146408,0,0,0.0014479100000000002,0.006763164000000001,0.0053132069999999995,0.013446535,0.0016562879999999995,0.217653423,0.463230692,0.08159178800000001,0.05172772800000001,0.04424798399999999,0.05341073700000001,0.088137648
120,LUS_120,3500,0.059776836,0,0,0.0019586480000000003,0.0057618289999999996,0.006998643,0.012303511999999999,0.001687818,0.107986914,0.5810569749999999,0.118791992,0.049011006,0.015158384999999998,0.059242035,0.068752693
121,LUBF_121,3500,0.051454047,0,0,0.003933404,0.006521081000000001,0.00703174,0.012987613,0.002543834,0.08285011299999999,0.6319167069999999,0.09296706599999999,0.055215854,0.021713596,0.04520151,0.054775406
124,LUAG_124,3500,0.079123863,0,0,0,0.007401888999999999,9.830779999999999e-4,0.009279718,7.260310000000001e-4,0.32932599000000007,0.358478632,0,0.046636485,0.11478771,8.23349e-4,0.059986402999999994
125,LUW_125,3500,0.047991818000000006,0,0,0,0.004571482,0.002598251,0.007767532000000001,3.31246e-4,0.226687195,0.47441563100000006,0.025869344000000002,0.03895182900000001,0.033053714000000005,0.020305709,0.08069062900000001
130,LUBF_130,3500,0.004468406000000001,0,0,0,0.001088062,5.622090000000001e-4,0.0013187939999999999,0,0.070711019,0.160979767,0,0.0075530319999999995,0.072809457,4.535600000000001e-4,0.04362184900000001
131,LUS_131,3500,0.002957598,0,0,0,1.80608e-4,2.8899300000000003e-4,1.8169600000000002e-4,0,0.011966052,0.096977779,0,0.001149896,0.051636936,0,0.015517529
